player_id;player_name;position;matches_played;matches_started;minutes_played;minutes_per_match;goals;goals_per_match;assists;assists_per_match;yellow_cards;red_cards;total_cards;cards_per_match;penalty_goals;own_goals;clean_sheets;saves;goals_conceded;save_percentage
1160;Morgan Elliot Rogers;MID;7;3;336;112;0;0,0;1;0,14;0;0;0;0,0;0;0;;;;
1161;Anthony Michael Gordon;FWD;6;5;400;80;1;0,17;3;0,5;0;0;0;0,0;0;0;;;;
1162;George Arthur Watkins;FWD;2;0;51;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1163;Azuka Tristan Madueke;FWD;5;4;287;72;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1164;Eberechi Oluchi Eze;MID;5;1;209;209;0;0,0;1;0,2;0;0;0;0,0;0;0;;;;
1165;Ivan Benjamin Elijah Toney;FWD;1;1;79;79;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1166;James Harrington Trafford;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
1167;Reece Lewis James;DEF;5;3;318;106;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1168;Tehuti Djed-Hotep Spence;DEF;8;4;394;99;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1169;Jarell Amorin Quansah;DEF;3;3;207;69;0;0,0;0;0,0;1;1;2;0,67;0;0;;;;
1170;Dominik Livakovic;GK;4;4;360;90;0;0,0;0;0,0;0;0;0;0,0;0;0;1,0;8,0;7,0;53,3
1171;Josip Stanisic;DEF;4;4;360;90;0;0,0;2;0,5;0;0;0;0,0;0;0;;;;
1172;Marin Pongracic;DEF;3;3;270;90;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1173;Joško Gvardiol;DEF;4;2;139;70;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1174;Duje Caleta-Car;DEF;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1175;Josip Sutalo;DEF;4;4;360;90;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1176;Nikola Moro;MID;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1177;Mateo Kovacic;MID;4;3;272;91;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1178;Andrej Kramaric;FWD;3;0;57;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1179;Luka Modric;MID;4;4;319;80;0;0,0;1;0,25;1;0;1;0,25;0;0;;;;
1180;Ante Budimir;FWD;3;2;155;78;1;0,33;0;0,0;0;0;0;0,0;0;0;;;;
1181;Ivor Pandur;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
1182;Nikola Vlasic;MID;3;2;190;95;1;0,33;0;0,0;0;0;0;0,0;0;0;;;;
1183;Ivan Perisic;FWD;4;4;360;90;1;0,25;1;0,25;2;0;2;0,5;0;0;;;;
1184;Mario Pasalic;MID;4;1;121;121;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1185;Martin Baturina;MID;4;4;324;81;1;0,25;0;0,0;0;0;0;0,0;0;0;;;;
1186;Petar Sucic;MID;4;3;288;96;1;0,25;1;0,25;1;0;1;0,25;0;0;;;;
1187;Kristijan Jakic;DEF;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1188;Toni Fruk;MID;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1189;Igor Matanovic;FWD;3;0;93;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1190;Luka Sucic;MID;1;0;18;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1191;Luka Vuskovic;DEF;1;1;66;66;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1192;Dominik Kotarski;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
1193;Marco Pasalic;FWD;3;1;98;98;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1194;Martin Erlic;DEF;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1195;Petar Musa;FWD;2;2;112;56;1;0,5;0;0,0;0;0;0;0,0;0;0;;;;
1196;Lawrence Ati Zigi;GK;2;2;136;68;0;0,0;0;0,0;0;0;0;0,0;0;0;1,0;12,0;1,0;92,3
1197;Alidu Seidu;DEF;1;0;77;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1198;Caleb Marfo Yirenkyi;MID;4;3;264;88;1;0,25;0;0,0;1;0;1;0,25;0;0;;;;
1199;Jonas Adjei Adjetey;DEF;3;3;226;75;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1200;Thomas Teye Partey;MID;3;3;270;90;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1201;Abdul Mumin Mumin;DEF;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1202;Abdul Fatawu Fatawu;FWD;4;0;128;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1203;Kwasi Sibo;MID;4;3;249;83;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1204;Jordan Pierre Ayew;FWD;4;4;303;76;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1205;Brandon Michael Clarke Thomas-Asante;FWD;2;0;51;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1206;Antoine Serlom Semenyo;MID;4;4;360;90;0;0,0;1;0,25;0;0;0;0,0;0;0;;;;
1207;Joseph Tetteh Anang;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
1208;Christopher Bonsu Bonsu Baah;FWD;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1209;Gideon Mensah;DEF;4;4;360;90;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1210;Elisha Owusu;MID;3;2;152;76;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1211;Benjamin Asare;GK;3;2;224;112;0;0,0;0;0,0;0;0;0;0,0;0;0;1,0;5,0;2,0;71,4
1212;Abdul Rahman Rahman;DEF;1;0;1;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1213;Jerome Opoku;DEF;3;3;270;90;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1214;Inaki Williams;FWD;2;2;128;64;0;0,0;0;0,0;1;0;1;0,5;0;0;;;;
1215;Augustine Boakye;MID;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1216;Kojo Peprah Oppong;DEF;2;0;47;0;0;0,0;0;0,0;1;0;1;0,5;0;0;;;;
1217;Kamal Deen Sulemana;FWD;2;2;129;65;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1218;Derrick Luckassen;DEF;2;2;180;90;1;0,5;0;0,0;0;0;0;0,0;0;0;;;;
1219;Ernest Nuamah Nuamah;FWD;3;1;88;88;0;0,0;1;0,33;0;0;0;0,0;0;0;;;;
1220;Prince Kwabena Adu;FWD;3;0;38;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1221;Marvin Elom Senaya;DEF;4;4;280;70;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1222;Luis Ricardo Mejia;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
1223;Cesar Rodolfo Blackman;DEF;2;2;180;90;0;0,0;0;0,0;1;0;1;0,5;0;0;;;;
1224;Jose Angel Cordoba;DEF;3;3;270;90;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1225;Fidel Escobar;DEF;1;1;90;90;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1226;Edgardo Issac Farina;DEF;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1227;Cristian Jesus Martinez;MID;3;3;243;81;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1228;Jose Luis Rodriguez;MID;3;3;235;78;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1229;Adalberto Eliecer Carrasquilla;MID;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1230;Tomas Abdiel Rodriguez;FWD;2;1;47;47;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1231;Ismael Diaz;MID;2;0;35;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1232;Edgar Yoel Barcenas;MID;3;3;251;84;0;0,0;0;0,0;1;0;1;0,33;0;0;;;;
1233;Cesar Jair Samudio;GK;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;0,0;0,0;0,0
1234;Jiovany Javier Ramos;DEF;2;2;167;84;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1235;Carlos Miguel Harvey;DEF;3;3;268;89;0;0,0;0;0,0;1;0;1;0,33;0;0;;;;
1236;Eric Javier Davis;DEF;2;0;3;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1237;Andres Alberto Andrade;DEF;3;3;270;90;0;0,0;0;0,0;1;0;1;0,33;0;0;;;;
1238;Jose Fajardo;FWD;3;1;154;154;0;0,0;0;0,0;1;0;1;0,33;0;0;;;;
1239;Cecilio Alfonso Waterman;FWD;2;1;76;76;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1240;Alberto Abdiel Quintero;MID;1;0;2;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1241;Anibal Casis Godoy;MID;1;0;1;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1242;Cesar Augusto Yanis;MID;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1243;Orlando Mosquera;GK;3;3;270;90;0;0,0;0;0,0;0;0;0;0,0;0;0;0,0;8,0;4,0;66,7
1244;Michael Amir Murillo;DEF;3;3;270;90;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1245;Azarías Emmanuel Londono;FWD;3;0;53;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1246;Roderick Alonso Miller;DEF;0;0;0;0;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
1247;Jorge Abdiel Gutierrez;DEF;1;1;88;88;0;0,0;0;0,0;0;0;0;0,0;0;0;;;;
